AnoAtendimento;TrimestreAtendimento;MesAtendimento;DataAtendimento;CodigoRegiao;Regiao;UF;CodigoTipoAtendimento;CodigoAssunto;GrupoAssunto;CodigoProblema;GrupoProblema;SexoConsumidor;FaixaEtariaConsumidor;TipoFornecedor;RazaoSocialSindec;NomeFantasiaSindec
2015;1;3;2015-03-04 11:38:40.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;entre 31 a 40 anos;1;NOTA FISCAL PAULISTA;
2015;1;1;2015-01-22 09:12:50.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;Nao Informada;1;NOTA FISCAL PAULISTA;
2015;1;2;2015-02-23 14:25:55.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;Nao Informada;1;NOTA FISCAL PAULISTA;
2015;1;3;2015-03-30 14:32:01.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;M;entre 51 a 60 anos;1;NOTA FISCAL PAULISTA;
2015;1;1;2015-01-24 12:13:24.000;3;Sudeste;SP;3;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);116;Problemas com Contrato;M;entre 41 a 50 anos;1;B2W COMPANHIA GLOBAL DO VAREJO;AMERICANAS.COM/SUBMARINO/SHOPTIME/SOUBARATO
2015;1;1;2015-01-24 11:21:24.000;3;Sudeste;SP;6;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);107;Problemas na Entrega de Produtos;M;Nao Informada;1;B2W COMPANHIA GLOBAL DO VAREJO;AMERICANAS.COM/SUBMARINO/SHOPTIME/SOUBARATO
2015;1;3;2015-03-10 11:00:39.000;2;Nordeste;AL;9;92;Eletrodomésticos Linha Branca;105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 31 a 40 anos;1;ASSURANT SERVICES BRASIL LTDA;ASSURANT
2015;1;2;2015-02-10 17:07:24.000;2;Nordeste;PB;9;286;Plano Odontológico;156;Problemas na Oferta;F;entre 21 a 30 anos;1;DENTAL GOLD ASSISTENCIA ODONTOLOGICA LTDA;DENTAL GOLD
2015;1;1;2015-01-12 15:00:36.000;4;Sul;RS;6;239;Lavanderia / Tinturaria;183;Vício ou Má Qualidade de Produto ou Serviço;M;Nao Informada;1;REDE SUL LAVANDERIAS LTDA.;CHUÁ LAVANDERIA
2015;1;1;2015-01-30 09:42:12.000;2;Nordeste;BA;3;55;Cartão de Loja;52;Problemas com Cobrança;F;entre 31 a 40 anos;1;VIA VAREJO S/A;CASAS BAHIA / PONTO FRIO
2015;1;3;2015-03-31 14:57:42.000;5;Centro-oeste;MT;3;63;Financeira;28;Problemas com Cobrança;M;entre 31 a 40 anos;1;IUNI EDUCACIONAL S.A.;IUNI EDUCACIONAL UNIC UNIVERSIDADE DE CUIABÁ
2015;1;3;2015-03-20 09:17:45.000;5;Centro-oeste;MT;3;63;Financeira;32;Problemas com Cobrança;F;entre 31 a 40 anos;1;RODRIGO STABILE ESCANHUELA- ME (MUNDIAL EDITORA);MUNDIAL EDITORA E DISTRIBUIDORA DE LIVROS
2015;1;1;2015-01-08 09:12:39.000;1;Norte;RO;3;63;Financeira;31;Problemas com Cobrança;F;entre 21 a 30 anos;1;CREDIFIBRA S.A;
2015;1;3;2015-03-02 10:42:20.000;5;Centro-oeste;MS;9;63;Financeira;38;Problemas com Entrega de Documentos ao Consumidor;M;entre 31 a 40 anos;1;CREDIFIBRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;NOTIFICAR BANCO FIBRA S/A
2015;1;1;2015-01-14 14:06:21.000;2;Nordeste;MA;3;284;Plano de Saúde;235;Problemas com SAC;M;entre 21 a 30 anos;1;BRADESCO SAUDE S/A;BRADESCO SAUDE S/A
2015;1;3;2015-03-31 15:56:13.000;5;Centro-oeste;MS;3;63;Financeira;50;Negativação Indevida de Consumidor;M;entre 61 a 70 anos;1;BANCO ITAU BBA S.A. @;
2015;1;1;2015-01-08 14:37:57.000;2;Nordeste;BA;6;132;Vestuário ( Calçado / Roupa );105;Vício ou Má Qualidade de Produto ou Serviço;F;Nao Informada;1;COMERCIAL DE CALÇADOS MARQUES MELO LTDA-ME;REAL CALÇADOS
2015;1;1;2015-01-21 16:32:29.000;2;Nordeste;RN;9;95;Aparelho de Som;105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 31 a 40 anos;1;J ACESSÓRIOS EQUIPCAR;HILDETE ANDRADE DE JESUS EPP
2015;1;2;2015-02-24 12:39:08.000;3;Sudeste;ES;6;92;Eletrodomésticos Linha Branca;107;Problemas na Entrega de Produtos;M;entre 41 a 50 anos;1;ELETROZEMA LTDA;ELETROZEMA LTDA
2015;1;1;2015-01-06 14:51:16.000;3;Sudeste;SP;3;106;Artigo de Leitura (Jornal, Revista, Livros etc.);114;Problemas na Entrega de Produtos;M;entre 31 a 40 anos;1;EDITORA ABRIL S/A;EDITORA ABRIL
2015;1;2;2015-02-25 13:36:50.000;5;Centro-oeste;MT;3;106;Artigo de Leitura (Jornal, Revista, Livros etc.);116;Problemas com Contrato;M;entre 61 a 70 anos;1;ABRIL COMUNICACOES S.A.;EDITORA ABRIL ASSINATURAS
2015;1;2;2015-02-12 11:18:20.000;3;Sudeste;SP;3;63;Financeira;217;Problemas com Cobrança;F;mais de 70 anos;1;BANCO VOTORANTIM S/A;
2015;1;1;2015-01-12 17:01:43.000;3;Sudeste;MG;2;63;Financeira;32;Problemas com Cobrança;F;Nao Informada;1;BANCO VOTORANTIM S.A.;BV FINANCEIRA
2015;1;2;2015-02-10 13:09:58.000;3;Sudeste;MG;6;63;Financeira;31;Problemas com Cobrança;F;entre 61 a 70 anos;1;BANCO VOTORANTIM S.A.;BV CARTOES
2015;1;1;2015-01-28 09:36:11.000;1;Norte;AP;2;63;Financeira;31;Problemas com Cobrança;F;entre 51 a 60 anos;1;BANCO VOTORANTIM S.A.;BANCO VOTORANTIM
2015;1;1;2015-01-28 13:35:53.000;1;Norte;AP;9;63;Financeira;31;Problemas com Cobrança;M;entre 61 a 70 anos;1;BANCO VOTORANTIM S.A.;BANCO VOTORANTIM
2015;1;3;2015-03-20 09:29:39.000;5;Centro-oeste;GO;6;63;Financeira;38;Problemas com Entrega de Documentos ao Consumidor;M;entre 21 a 30 anos;1;BANCO VOTORANTIM S/A;BANCO VOTORANTIM S/A
2015;1;3;2015-03-25 15:27:26.000;4;Sul;SC;9;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 21 a 30 anos;1;DIMAS COMÉRCIO DE AUTOMÓVEIS LTDA;FORD DIMAS
2015;1;1;2015-01-12 16:24:08.000;4;Sul;SC;3;98;Artigos de Enxoval ( Cama / Mesa e Banho );105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 21 a 30 anos;1;MERCADO MOVEIS LTDA;LOJAS MM
2015;1;2;2015-02-02 10:55:07.000;4;Sul;PR;2;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);105;Vício ou Má Qualidade de Produto ou Serviço;M;Nao Informada;1;CCV COMERCIAL CURITIBANA DE VEICULOS S/A;CCV COMERCIAL CURITIBANA DE VEICULOS S/A
2015;1;1;2015-01-21 13:25:36.000;4;Sul;PR;2;249;Assistência Técnica;205;Problemas Diversos com Produtos e Serviços;M;entre 21 a 30 anos;1;COLOMBO, MAINETTI & CIA LTDA;CABRAL MOTOR - FILIAL CURITIBA
2015;1;3;2015-03-30 13:47:53.000;4;Sul;SC;9;284;Plano de Saúde;149;Problemas com Contrato;M;entre 51 a 60 anos;1;UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MEDICO;UNIMED DE JOINVILLE
2015;1;2;2015-02-06 16:52:12.000;4;Sul;SC;6;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);107;Problemas na Entrega de Produtos;F;entre 21 a 30 anos;1;B2W - COMPANHIA GLOBAL DO VAREJO;AMERICANAS. COM S.A / SUBMARINO S.A /SHOPTIME.COM
2015;1;3;2015-03-27 13:17:11.000;5;Centro-oeste;GO;9;246;Eventos ( Festas, Buffet, Formatura, Etc. );184;Problemas com Contrato;F;entre 41 a 50 anos;1;GO MUSIC FESTIVAL E PUBLICIDADE LTDA;GO MUSIC FESTIVAL
2015;1;3;2015-03-05 09:42:10.000;5;Centro-oeste;GO;9;248;Diversão / Lazer / Cultura ( Teatro, Cinema, Casa Noturna, Videolocadora, Etc. );184;Problemas com Contrato;M;entre 51 a 60 anos;1;GO MUSIC FESTIVAL E PUBLICIDADE LTDA;GO MUSIC FESTIVAL
2015;1;3;2015-03-04 10:51:14.000;5;Centro-oeste;GO;9;246;Eventos ( Festas, Buffet, Formatura, Etc. );184;Problemas com Contrato;F;entre 31 a 40 anos;1;GO MUSIC FESTIVAL E PUBLICIDADE LTDA;GO MUSIC FESTIVAL
2015;1;1;2015-01-21 10:04:46.000;5;Centro-oeste;GO;3;243;Dedetizadora;204;Problemas com Contrato;M;mais de 70 anos;1;COLEGIO DNA LTDA;COLEGIO DNA
2015;1;3;2015-03-25 15:41:35.000;1;Norte;TO;9;102;Microcomputador / Produtos de Informática;102;Problemas com Garantia de Produtos;F;entre 31 a 40 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;2;2015-02-20 17:37:50.000;1;Norte;TO;9;96;Televisão / Aparelho DVD / Filmadora;102;Problemas com Garantia de Produtos;M;entre 61 a 70 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;2;2015-02-04 10:47:47.000;1;Norte;TO;9;96;Televisão / Aparelho DVD / Filmadora;102;Problemas com Garantia de Produtos;M;entre 21 a 30 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;1;2015-01-13 17:40:59.000;1;Norte;TO;9;96;Televisão / Aparelho DVD / Filmadora;102;Problemas com Garantia de Produtos;F;entre 31 a 40 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;2;2015-02-23 11:10:24.000;1;Norte;TO;9;96;Televisão / Aparelho DVD / Filmadora;102;Problemas com Garantia de Produtos;F;entre 51 a 60 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;3;2015-03-05 16:41:33.000;1;Norte;TO;2;92;Eletrodomésticos Linha Branca;102;Problemas com Garantia de Produtos;F;entre 31 a 40 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;1;2015-01-15 12:34:27.000;4;Sul;RS;6;103;Artigo de Cozinha ( Coifa, Exaustor, Panela, Talher, Filtro de Café, Porta-Filtro, Louças, Etc. );102;Problemas com Garantia de Produtos;F;entre 61 a 70 anos;1;CARREFOUR COMERCIO E INDUSTRIA LTDA;
2015;1;1;2015-01-20 13:37:29.000;5;Centro-oeste;GO;6;259;TV por Assinatura;203;Problemas com Contrato;M;entre 61 a 70 anos;1;SKY BRASIL SERVICOS LTDA;SKY - SEDE
2015;1;1;2015-01-20 14:49:18.000;1;Norte;TO;9;92;Eletrodomésticos Linha Branca;102;Problemas com Garantia de Produtos;F;entre 31 a 40 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;2;2015-02-13 15:55:44.000;3;Sudeste;SP;3;259;TV por Assinatura;194;Problemas com Cobrança;F;entre 41 a 50 anos;1;SKY BRASIL SERVIÇOS LTDA;SKY
2015;1;1;2015-01-30 10:33:54.000;3;Sudeste;SP;2;132;Vestuário ( Calçado / Roupa );105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 31 a 40 anos;1;TENIZ MANIA;
2015;1;3;2015-03-10 13:57:18.000;4;Sul;SC;6;63;Financeira;27;Problemas com Contrato;M;entre 31 a 40 anos;1;LOSANGO PROMOCOES DE VENDAS LTDA;NULL
2015;1;2;2015-02-10 16:35:56.000;5;Centro-oeste;MT;3;55;Cartão de Loja;46;Problemas na Oferta;M;entre 21 a 30 anos;1;LOJAS AVENIDA LTDA;AVENIDA
2015;1;3;2015-03-20 13:58:51.000;3;Sudeste;ES;3;55;Cartão de Loja;30;Problemas com Cobrança;F;entre 51 a 60 anos;1;LOJAS AVENIDA S.A;AVENIDA
2015;1;1;2015-01-15 14:49:26.000;5;Centro-oeste;MS;6;63;Financeira;28;Problemas com Cobrança;F;entre 51 a 60 anos;1;BANCO MERCANTIL DO BRASIL S.A;BANCO MERCANTIL DO BRASIL S.A
2015;1;2;2015-02-19 16:03:08.000;1;Norte;TO;2;92;Eletrodomésticos Linha Branca;102;Problemas com Garantia de Produtos;F;entre 41 a 50 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;1;2015-01-21 11:35:01.000;3;Sudeste;MG;3;81;Loteamento;99;Problemas com Cobrança;M;entre 41 a 50 anos;1;BANCO SAFRA S/A;BANCO SAFRA S/A
2015;1;1;2015-01-24 12:14:02.000;5;Centro-oeste;GO;6;122;Móveis;112;Vício ou Má Qualidade de Produto ou Serviço;M;entre 21 a 30 anos;1;ELETROSOM S/A;REDE ELETROSOM
2015;1;3;2015-03-18 12:16:27.000;5;Centro-oeste;GO;6;120;Móveis;112;Vício ou Má Qualidade de Produto ou Serviço;F;entre 51 a 60 anos;1;ELETROSOM S/A;REDE ELETROSOM
2015;1;2;2015-02-25 13:32:10.000;4;Sul;SC;6;259;TV por Assinatura;203;Problemas com Contrato;M;entre 31 a 40 anos;1;SKY BRASIL SERVICOS LTDA;SKY
2015;1;2;2015-02-24 16:18:23.000;1;Norte;TO;2;102;Microcomputador / Produtos de Informática;102;Problemas com Garantia de Produtos;F;entre 31 a 40 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;3;2015-03-10 10:11:27.000;3;Sudeste;SP;3;92;Eletrodomésticos Linha Branca;102;Problemas com Garantia de Produtos;M;entre 51 a 60 anos;1;CARDIF DO BRASIL SEGUROS E GARANTIAS S/A;NULL
2015;1;1;2015-01-05 16:14:03.000;5;Centro-oeste;GO;6;55;Cartão de Loja;56;Problemas com Contrato;F;entre 41 a 50 anos;1;CREDI-21 PARTICIPAÇÕES LTDA;CARTÃO MARISA / CREDI-21
2015;1;1;2015-01-16 15:58:45.000;3;Sudeste;MG;6;63;Financeira;250;Problemas com Cobrança;F;entre 31 a 40 anos;1;BANCO BRADESCO FIANCIAMENTO S/A;
2015;1;1;2015-01-15 15:21:18.000;1;Norte;AM;3;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);115;Problemas com Desistência de Compra ou Contratação;F;entre 31 a 40 anos;1;ZANELLA INDUSTRIA COMERCIO E SERVICOS DE EXTINTORES LTDA - ME;EXTINTORES ZANELLA LTDA
2015;1;3;2015-03-25 10:17:44.000;5;Centro-oeste;GO;6;118;Material de Acabamento de Construção Pronto (Portão, Azulejos, Tintas, Pisos Para Revestimento, Paviflex );105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 31 a 40 anos;1;HN TINTAS EIRELI-ME;HN TINTAS PARA SERIGRAFIA
2015;1;3;2015-03-11 08:57:02.000;2;Nordeste;BA;6;63;Financeira;28;Problemas com Cobrança;M;Nao Informada;1;LOSANGO PROMOÇOES DE VENDAS LTDA;
2015;1;2;2015-02-23 11:00:28.000;5;Centro-oeste;GO;6;63;Financeira;28;Problemas com Cobrança;F;entre 31 a 40 anos;1;CARLOS SARAIVA IMPORTACAO E COMERCIO LTDA;RICARDO ELETRO
2015;1;2;2015-02-04 14:57:22.000;5;Centro-oeste;GO;6;63;Financeira;28;Problemas com Cobrança;F;entre 61 a 70 anos;1;CARLOS SARAIVA IMPORTACAO E COMERCIO LTDA;RICARDO ELETRO
2015;1;3;2015-03-18 16:13:43.000;5;Centro-oeste;GO;6;280;Cartões de Descontos;196;Problemas com Cobrança;F;entre 21 a 30 anos;1;CARLOS SARAIVA IMPORT E COMÉRCIO LTDA;RICARDO ELETRO
2015;1;3;2015-03-24 17:17:52.000;3;Sudeste;SP;3;82;Incorporação ( Construtoras e Incorporadoras );82;Vício ou Má Qualidade de Produto ou Serviço;M;entre 31 a 40 anos;1;LEANDRO DA SILVA PEREIRA;
2015;1;2;2015-02-10 10:39:34.000;4;Sul;PR;2;256;Serviços de Vidraçaria;183;Vício ou Má Qualidade de Produto ou Serviço;M;entre 41 a 50 anos;1;NEW VIDROS CURITIBA;NEW VIDROS CURITIBA
2015;1;2;2015-02-20 15:47:30.000;1;Norte;TO;2;92;Eletrodomésticos Linha Branca;102;Problemas com Garantia de Produtos;M;entre 41 a 50 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;2;2015-02-20 14:58:06.000;1;Norte;TO;2;92;Eletrodomésticos Linha Branca;102;Problemas com Garantia de Produtos;F;entre 21 a 30 anos;1;NOSSO LAR LOJAS DE DEPARTAMENTO LTDA;LOJAS NOSSO LAR
2015;1;3;2015-03-05 10:24:01.000;5;Centro-oeste;GO;6;259;TV por Assinatura;255;Problemas com SAC;M;entre 51 a 60 anos;1;OI S/A;
2015;1;2;2015-02-26 09:51:45.000;4;Sul;SC;3;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);115;Problemas com Desistência de Compra ou Contratação;F;entre 21 a 30 anos;1;B2W - COMPANHIA GLOBAL DO VAREJO;AMERICANAS. COM S.A / SUBMARINO S.A /SHOPTIME.COM
2015;1;3;2015-03-30 09:28:53.000;3;Sudeste;SP;3;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);116;Problemas com Contrato;M;entre 21 a 30 anos;1;B2W - COMPANHIA GLOBAL DO VAREJO;AMERICANAS / SUBMARINO / SHOPTIME / SOUBARATO
2015;1;2;2015-02-02 15:34:54.000;3;Sudeste;SP;3;112;Brinquedos;107;Problemas na Entrega de Produtos;F;entre 31 a 40 anos;1;B2W - COMPANHIA GLOBAL DE VAREJO;AMERICANAS.COM, SHOPTIME (TV SKY SHOP) E SUBMARINO
2015;1;2;2015-02-14 08:12:18.000;3;Sudeste;SP;3;63;Financeira;53;Problemas com Contrato;M;entre 61 a 70 anos;1;SUL AMÉRICA COMPANHIA NACIONAL DE SEGUROS;SUL AMÉRICA SEGUROS
2015;1;2;2015-02-26 08:24:26.000;3;Sudeste;SP;3;199;Convênio de Assistência Médica / Odontológica;148;Problemas com Contrato;F;entre 21 a 30 anos;1;QUALICORP ADMINISTRAÇÃO E SERVIÇOS LTDA;
2015;1;2;2015-02-18 16:43:19.000;5;Centro-oeste;GO;2;284;Plano de Saúde;156;Problemas na Oferta;M;Nao Informada;1;JARDIM AMERICA SAÚDE LTDA;AMÉRICA PLANOS DE SAÚDE
2015;1;2;2015-02-03 15:12:43.000;4;Sul;RS;3;284;Plano de Saúde;153;Problemas com Contrato;F;entre 51 a 60 anos;1;SINDICATO DOS TRAB. NAS IND. DE FIACAO E TECELAGEM;SINDICATO DOS TRAB. NAS IND. DE FIACAO E TECELAGEM
2015;1;3;2015-03-11 14:31:51.000;3;Sudeste;MG;3;279;Internet (Serviços);203;Problemas com Contrato;F;entre 51 a 60 anos;1;INTERLINK;
2015;1;2;2015-02-20 15:47:30.000;1;Norte;TO;2;92;Eletrodomésticos Linha Branca;102;Problemas com Garantia de Produtos;M;entre 41 a 50 anos;1;CARDIF DO BRASIL SEGUROS E GARANTIAS S/A;CARDIF SEGUROS
2015;1;3;2015-03-16 16:22:10.000;1;Norte;TO;6;73;Estabelecimento / Loja - Compra a Prazo;50;Negativação Indevida de Consumidor;F;entre 51 a 60 anos;1;TOP FAMA;TOP FAMA
2015;1;2;2015-02-06 15:51:53.000;3;Sudeste;MG;2;78;Cartões de Descontos;248;Problemas com SAC;F;entre 41 a 50 anos;1;MASTER CARD;MASTER CARD
2015;1;1;2015-01-24 11:05:24.000;5;Centro-oeste;GO;3;92;Eletrodomésticos Linha Branca;105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 21 a 30 anos;1;OUTLET COMERCIO DOS ELETROS LTDA - ME;OUTLET DOS ELETROS
2015;1;1;2015-01-27 13:35:10.000;3;Sudeste;MG;6;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);115;Problemas com Desistência de Compra ou Contratação;M;entre 41 a 50 anos;1;RG CASTRO AUTO PECAS LTDA - ME;CASTRO AUTO PECAS
2015;1;2;2015-02-24 08:56:22.000;3;Sudeste;MG;3;92;Eletrodomésticos Linha Branca;102;Problemas com Garantia de Produtos;M;Nao Informada;1;M. K. ELETRODOMÉSTICOS LTDA;MONDIAL
2015;1;1;2015-01-19 12:53:54.000;4;Sul;SC;9;92;Eletrodomésticos Linha Branca;260;Risco à Saúde e Segurança / Acidente de Consumo;M;entre 41 a 50 anos;1;MK ELETRODOMÉSTICOS MONDIAL S.A.;M K ELETRODOMESTICOS
2015;1;3;2015-03-13 12:51:44.000;5;Centro-oeste;MT;3;58;Consórcios;244;Problemas com SAC;M;até 20 anos;1;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;CONSORCIO NACIONAL HONDA (MATRIZ)
2015;1;3;2015-03-05 09:23:42.000;2;Nordeste;PE;9;58;Consórcios;43;Problemas com Contrato;M;entre 21 a 30 anos;1;CONSÓRCIO NACIONAL HONDA;CONSÓRCIO NACIONAL HONDA
2015;1;2;2015-02-12 11:51:11.000;3;Sudeste;MG;6;63;Financeira;250;Problemas com Cobrança;F;entre 51 a 60 anos;1;BANCO BONSUCESSO S/A;BONSUCESSO
2015;1;2;2015-02-10 14:53:29.000;5;Centro-oeste;MS;3;63;Financeira;250;Problemas com Cobrança;M;entre 61 a 70 anos;1;BANCO BONSUCESSO S/A @;BANCO BONSUCESSO
2015;1;2;2015-02-19 10:33:15.000;3;Sudeste;SP;3;63;Financeira;250;Problemas com Cobrança;M;Nao Informada;1;BANCO BONSUCESSO S/A;
2015;1;3;2015-03-18 17:09:52.000;5;Centro-oeste;GO;6;259;TV por Assinatura;255;Problemas com SAC;F;entre 31 a 40 anos;1;CLARO S.A.;CLARO
2015;1;3;2015-03-31 11:35:47.000;1;Norte;PA;6;259;TV por Assinatura;194;Problemas com Cobrança;M;entre 51 a 60 anos;1;SKY BRASIL SERVICOS LTDA;SKY
2015;1;3;2015-03-02 07:50:28.000;5;Centro-oeste;MS;6;259;TV por Assinatura;255;Problemas com SAC;F;entre 31 a 40 anos;1;OI S/A;OI - FIXO
2015;1;2;2015-02-05 10:02:11.000;3;Sudeste;SP;3;101;Aparelho Celular;107;Problemas na Entrega de Produtos;M;entre 31 a 40 anos;1;ONOFRE ELETRO LTDA;ONOFRELETRO.COM.BR
2015;1;1;2015-01-19 08:22:57.000;3;Sudeste;SP;2;63;Financeira;28;Problemas com Cobrança;F;entre 51 a 60 anos;1;BANCO MERCANTIL DO BRASIL S/A;BANCO MERCANTIL DO BRASIL S/A
2015;1;3;2015-03-20 08:57:54.000;1;Norte;AC;2;63;Financeira;28;Problemas com Cobrança;F;entre 21 a 30 anos;1;LOSANGO PROMOCOES DE VENDAS LTDA;LOSANGO
2015;1;3;2015-03-31 10:56:18.000;4;Sul;PR;3;106;Artigo de Leitura (Jornal, Revista, Livros etc.);109;Problemas na Oferta;F;entre 51 a 60 anos;1;EDITORA ABRIL S/A  -  AOP;EDITORA ABRIL ASSINATURAS
2015;1;2;2015-02-09 14:35:00.000;5;Centro-oeste;MS;9;63;Financeira;244;Problemas com SAC;F;entre 31 a 40 anos;1;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;CONSORCIO NACIONAL HONDA
2015;1;1;2015-01-23 10:46:49.000;3;Sudeste;SP;3;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );184;Problemas com Contrato;M;entre 21 a 30 anos;0;VICTOR COLA ABREU;VOLUMESOCIAL.COM.BR
2015;1;1;2015-01-19 10:28:09.000;3;Sudeste;ES;2;244;Hospedagem ( Hotel, Pousada, Chalé, Albergue, Etc. );203;Problemas com Contrato;M;entre 51 a 60 anos;1;TESTE 1;NULL
2015;1;3;2015-03-11 13:42:16.000;3;Sudeste;SP;2;63;Financeira;27;Problemas com Contrato;F;entre 51 a 60 anos;1;BANCO MERCANTIL DO BRASIL S/A;BANCO MERCANTIL DO BRASIL S/A
2015;1;2;2015-02-04 16:44:17.000;4;Sul;PR;9;132;Vestuário ( Calçado / Roupa );106;Problemas na Entrega de Produtos;M;entre 31 a 40 anos;1;CESAR CONTI MORO;
2015;1;3;2015-03-20 15:57:12.000;3;Sudeste;ES;2;63;Financeira;30;Problemas com Cobrança;F;Nao Informada;1;DACASA FINANCEIRA S/A - SOCIEDADE DE CREDITO FINANCIAME;DACASA FINANCEIRA
2015;1;2;2015-02-13 12:39:27.000;3;Sudeste;ES;10;63;Financeira;30;Problemas com Cobrança;F;entre 41 a 50 anos;1;DACASA FINANCEIRA S/A - SOCIEDADE DE CREDITO FINANCIAME;DACASA FINANCEIRA
2015;1;3;2015-03-31 09:05:13.000;5;Centro-oeste;MT;9;92;Eletrodomésticos Linha Branca;105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 31 a 40 anos;1;COLORMAQ;COLORMAQ
2015;1;3;2015-03-25 15:36:06.000;2;Nordeste;PE;9;92;Eletrodomésticos Linha Branca;105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 31 a 40 anos;1;TAF SERVICOS E COMERCIO LTDA;TAF SERVICE
2015;1;1;2015-01-16 11:45:05.000;2;Nordeste;PE;3;92;Eletrodomésticos Linha Branca;105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 31 a 40 anos;1;TAF SERVICOS E COMERCIO LTDA;TAF SERVICE
2015;1;2;2015-02-19 17:57:54.000;1;Norte;TO;6;63;Financeira;30;Problemas com Cobrança;M;entre 31 a 40 anos;1;BURITI IMOBILIÁRIA;BURITI IMOBILIÁRIA
2015;1;3;2015-03-25 10:34:51.000;5;Centro-oeste;MS;9;63;Financeira;38;Problemas com Entrega de Documentos ao Consumidor;F;entre 41 a 50 anos;1;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS MULTISEGMENTOS NPL IPANEMA - NAO PADRONIZADO;
2015;1;2;2015-02-03 16:46:57.000;4;Sul;RS;6;129;Carros;119;Problemas Diversos com Produtos e Serviços;F;entre 31 a 40 anos;1;GUARACAR COMERCIO DE AUTOMOVEIS LTDA;GUARACAR AUTOMOVEIS
2015;1;3;2015-03-16 15:45:39.000;1;Norte;RR;9;129;Carros;260;Risco à Saúde e Segurança / Acidente de Consumo;M;Nao Informada;1;PERIN VEICULOS LTDA;PERIN VEICULOS
2015;1;3;2015-03-25 12:34:57.000;3;Sudeste;SP;2;91;Artigo de audiovisual (CD, DVD etc.);102;Problemas com Garantia de Produtos;M;entre 31 a 40 anos;1;MONDIAL ELETRO- PORTATEIS LTDA;COMERCIAL MONDIAL
